MSA Code,MSA Title,State FIPS Code,State Name,2000 PUMA Code,MSA 2010 Population,2000 PUMA Est. 2010 Population*,Intersection Est. 2010 Population*,Percent MSA Population,Percent PUMA Population
39580,"Raleigh, NC",37,North Carolina,3100,"1,130,490","172,519",9,0,0.01
39660,"Rapid City, SD",46,South Dakota,100,"134,598","125,045","100,948",75,80.73
39660,"Rapid City, SD",46,South Dakota,200,"134,598","104,223","33,650",25,32.29
39740,"Reading, PA",42,Pennsylvania,3401,"411,442","215,908","215,908",52.48,100
39740,"Reading, PA",42,Pennsylvania,3402,"411,442","195,534","195,534",47.52,100
39820,"Redding, CA",6,California,300,"177,223","177,223","177,223",100,100
39900,"Reno, NV",32,Nevada,100,"425,417","211,486","211,486",49.71,100
39900,"Reno, NV",32,Nevada,200,"425,417","209,922","209,922",49.34,100
39900,"Reno, NV",32,Nevada,400,"425,417","158,261","4,010",0.94,2.53
40060,"Richmond, VA",51,Virginia,1200,"1,208,101","204,206","204,206",16.9,100
40060,"Richmond, VA",51,Virginia,1300,"1,208,101","306,943","306,943",25.41,100
40060,"Richmond, VA",51,Virginia,1400,"1,208,101","316,236","316,236",26.18,100
40060,"Richmond, VA",51,Virginia,1500,"1,208,101","149,626","149,626",12.39,100
40060,"Richmond, VA",51,Virginia,1900,"1,208,101","169,522","44,480",3.68,26.24
40060,"Richmond, VA",51,Virginia,2300,"1,208,101","161,833","161,833",13.4,100
40060,"Richmond, VA",51,Virginia,3200,"1,208,101","127,542","12,087",1,9.48
40060,"Richmond, VA",51,Virginia,3400,"1,208,101","142,909","12,690",1.05,8.88
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4000,"4,224,851","163,924","163,924",3.88,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4100,"4,224,851","161,716","161,716",3.83,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4200,"4,224,851","176,699","176,699",4.18,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4300,"4,224,851","206,510","206,510",4.89,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4401,"4,224,851","164,434","164,434",3.89,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4402,"4,224,851","115,115","115,115",2.72,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4403,"4,224,851","224,411","224,411",5.31,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4404,"4,224,851","219,704","219,704",5.2,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4405,"4,224,851","174,475","174,475",4.13,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4406,"4,224,851","262,637","262,635",6.22,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,4407,"4,224,851","165,544","165,544",3.92,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6101,"4,224,851","183,794",43,0,0.02
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7700,"4,224,851","148,429","148,429",3.51,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7801,"4,224,851","127,238","127,238",3.01,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7802,"4,224,851","170,565","170,565",4.04,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7900,"4,224,851","193,096","193,096",4.57,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,8001,"4,224,851","452,449","452,449",10.71,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,8002,"4,224,851","373,885","373,885",8.85,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,8003,"4,224,851","262,629","262,629",6.22,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,8004,"4,224,851","236,506","236,506",5.6,100
40140,"Riverside-San Bernardino-Ontario, CA",6,California,8005,"4,224,851","224,844","224,844",5.32,100
40220,"Roanoke, VA",51,Virginia,1100,"308,707","203,974","5,190",1.68,2.54
40220,"Roanoke, VA",51,Virginia,1600,"308,707","121,829","121,829",39.46,100
40220,"Roanoke, VA",51,Virginia,1700,"308,707","125,529","125,529",40.66,100
40220,"Roanoke, VA",51,Virginia,3300,"308,707","142,621","56,159",18.19,39.38
40340,"Rochester, MN",27,Minnesota,2200,"206,877","113,030","42,542",20.56,37.64
40340,"Rochester, MN",27,Minnesota,2300,"206,877","144,248","144,248",69.73,100
40340,"Rochester, MN",27,Minnesota,2400,"206,877","127,081","20,087",9.71,15.81
40380,"Rochester, NY",36,New York,901,"1,079,671","102,313","102,313",9.48,100
40380,"Rochester, NY",36,New York,902,"1,079,671","108,258","108,258",10.03,100
40380,"Rochester, NY",36,New York,1001,"1,079,671","122,684","122,684",11.36,100
40380,"Rochester, NY",36,New York,1002,"1,079,671","124,495","124,495",11.53,100
40380,"Rochester, NY",36,New York,1003,"1,079,671","101,650","101,650",9.41,100
40380,"Rochester, NY",36,New York,1004,"1,079,671","174,281","174,281",16.14,100
40380,"Rochester, NY",36,New York,1005,"1,079,671","104,435","104,435",9.67,100
40380,"Rochester, NY",36,New York,1100,"1,079,671","107,931","107,931",10,100
40380,"Rochester, NY",36,New York,1200,"1,079,671","107,548","65,393",6.06,60.8
40380,"Rochester, NY",36,New York,1300,"1,079,671","102,962","42,883",3.97,41.65
40380,"Rochester, NY",36,New York,2800,"1,079,671","124,338","25,348",2.35,20.39
40420,"Rockford, IL",17,Illinois,2800,"349,431","149,709","149,709",42.84,100
40420,"Rockford, IL",17,Illinois,2900,"349,431","199,722","199,722",57.16,100
40580,"Rocky Mount, NC",37,North Carolina,3400,"152,392","152,392","152,392",100,100
40660,"Rome, GA",13,Georgia,2100,"96,317","192,587","96,317",100,50.01
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,900,"2,149,127","200,849","200,849",9.35,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1401,"2,149,127","186,984","186,984",8.7,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1402,"2,149,127","105,208","105,208",4.9,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1403,"2,149,127","174,301","174,301",8.11,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1501,"2,149,127","143,011","143,011",6.65,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1502,"2,149,127","105,079","105,079",4.89,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1503,"2,149,127","168,306","168,306",7.83,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1504,"2,149,127","165,825","165,825",7.72,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1505,"2,149,127","183,471","183,471",8.54,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1506,"2,149,127","185,647","185,647",8.64,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1601,"2,149,127","186,452","186,452",8.68,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1602,"2,149,127","161,980","161,980",7.54,100
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1700,"2,149,127","182,014","182,014",8.47,100
40980,"Saginaw, MI",26,Michigan,900,"200,169","200,169","200,169",100,100
41060,"St. Cloud, MN",27,Minnesota,800,"189,093","189,093","189,093",100,100
41100,"St. George, UT",49,Utah,700,"138,115","278,911","138,115",100,49.52
41140,"St. Joseph, MO-KS",20,Kansas,400,"127,329","153,846","7,945",6.24,5.16
41140,"St. Joseph, MO-KS",29,Missouri,100,"127,329","111,823","12,892",10.12,11.53
41140,"St. Joseph, MO-KS",29,Missouri,200,"127,329","106,492","106,492",83.64,100
41180,"St. Louis, MO-IL",17,Illinois,400,"2,787,701","121,284","52,854",1.9,43.58
41180,"St. Louis, MO-IL",17,Illinois,500,"2,787,701","104,254","17,768",0.64,17.04
41180,"St. Louis, MO-IL",17,Illinois,1101,"2,787,701","182,535","182,535",6.55,100
41180,"St. Louis, MO-IL",17,Illinois,1102,"2,787,701","158,240","158,240",5.68,100
41180,"St. Louis, MO-IL",17,Illinois,1201,"2,787,701","114,625","114,625",4.11,100
41180,"St. Louis, MO-IL",17,Illinois,1202,"2,787,701","177,642","177,642",6.37,100
41180,"St. Louis, MO-IL",29,Missouri,1400,"2,787,701","149,058",18,0,0.01
41180,"St. Louis, MO-IL",29,Missouri,1500,"2,787,701","186,571","186,571",6.69,100
41180,"St. Louis, MO-IL",29,Missouri,1601,"2,787,701","213,275","213,275",7.65,100
41180,"St. Louis, MO-IL",29,Missouri,1602,"2,787,701","147,210","147,210",5.28,100
41180,"St. Louis, MO-IL",29,Missouri,1701,"2,787,701","123,588","123,588",4.43,100
41180,"St. Louis, MO-IL",29,Missouri,1702,"2,787,701","125,717","125,717",4.51,100
41180,"St. Louis, MO-IL",29,Missouri,1703,"2,787,701","111,745","111,745",4.01,100
41180,"St. Louis, MO-IL",29,Missouri,1704,"2,787,701","111,804","111,804",4.01,100
41180,"St. Louis, MO-IL",29,Missouri,1705,"2,787,701","117,893","117,893",4.23,100
41180,"St. Louis, MO-IL",29,Missouri,1706,"2,787,701","114,062","114,062",4.09,100
41180,"St. Louis, MO-IL",29,Missouri,1707,"2,787,701","158,559","158,559",5.69,100
41180,"St. Louis, MO-IL",29,Missouri,1708,"2,787,701","135,694","135,694",4.87,100
41180,"St. Louis, MO-IL",29,Missouri,1801,"2,787,701","91,993","91,993",3.3,100
41180,"St. Louis, MO-IL",29,Missouri,1802,"2,787,701","102,415","102,415",3.67,100
41180,"St. Louis, MO-IL",29,Missouri,1803,"2,787,701","124,888","124,888",4.48,100
41180,"St. Louis, MO-IL",29,Missouri,1900,"2,787,701","218,605","218,605",7.84,100
41420,"Salem, OR",41,Oregon,1101,"390,738","184,120","184,120",47.12,100
41420,"Salem, OR",41,Oregon,1102,"390,738","131,215","131,215",33.58,100
41420,"Salem, OR",41,Oregon,1200,"390,738","174,600","75,403",19.3,43.19
41500,"Salinas, CA",6,California,2900,"415,057","148,111","148,111",35.68,100
41500,"Salinas, CA",6,California,3001,"415,057","123,621","123,621",29.78,100
41500,"Salinas, CA",6,California,3002,"415,057","198,594","143,325",34.53,72.17
41540,"Salisbury, MD-DE",10,Delaware,300,"373,802","197,145","197,145",52.74,100
41540,"Salisbury, MD-DE",24,Maryland,1400,"373,802","176,657","176,657",47.26,100
41620,"Salt Lake City, UT",49,Utah,100,"1,087,873","223,113","58,218",5.35,26.09
41620,"Salt Lake City, UT",49,Utah,501,"1,087,873","185,869","185,869",17.09,100
41620,"Salt Lake City, UT",49,Utah,502,"1,087,873","181,332","181,299",16.67,99.98
41620,"Salt Lake City, UT",49,Utah,503,"1,087,873","150,249","150,249",13.81,100
41620,"Salt Lake City, UT",49,Utah,504,"1,087,873","147,589","147,589",13.57,100
41620,"Salt Lake City, UT",49,Utah,505,"1,087,873","113,791","113,791",10.46,100
41620,"Salt Lake City, UT",49,Utah,506,"1,087,873","127,585","127,585",11.73,100
41620,"Salt Lake City, UT",49,Utah,507,"1,087,873","123,273","123,273",11.33,100
41660,"San Angelo, TX",48,Texas,3000,"111,823","113,544","110,224",98.57,97.08
41660,"San Angelo, TX",48,Texas,3100,"111,823","110,015","1,599",1.43,1.45
41700,"San Antonio-New Braunfels, TX",48,Texas,5500,"2,142,508","240,005","240,005",11.2,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5601,"2,142,508","97,550","97,550",4.55,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5602,"2,142,508","109,166","109,166",5.1,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5603,"2,142,508","115,824","115,824",5.41,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5604,"2,142,508","131,404","131,404",6.13,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5605,"2,142,508","191,778","191,778",8.95,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5606,"2,142,508","182,866","182,866",8.54,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5607,"2,142,508","209,794","209,794",9.79,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5608,"2,142,508","123,909","123,909",5.78,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5609,"2,142,508","203,252","203,252",9.49,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5610,"2,142,508","198,300","198,300",9.26,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5611,"2,142,508","150,930","150,930",7.04,100
41700,"San Antonio-New Braunfels, TX",48,Texas,5700,"2,142,508","149,772","87,834",4.1,58.65
41700,"San Antonio-New Braunfels, TX",48,Texas,5800,"2,142,508","191,575","99,896",4.66,52.14
41740,"San Diego-Carlsbad, CA",6,California,8101,"3,095,313","253,205","253,205",8.18,100
41740,"San Diego-Carlsbad, CA",6,California,8102,"3,095,313","134,915","134,915",4.36,100
41740,"San Diego-Carlsbad, CA",6,California,8103,"3,095,313","163,102","163,102",5.27,100
41740,"San Diego-Carlsbad, CA",6,California,8104,"3,095,313","250,547","250,547",8.09,100
41740,"San Diego-Carlsbad, CA",6,California,8105,"3,095,313","214,130","214,130",6.92,100
41740,"San Diego-Carlsbad, CA",6,California,8106,"3,095,313","110,778","110,778",3.58,100
41740,"San Diego-Carlsbad, CA",6,California,8107,"3,095,313","163,029","163,029",5.27,100
41740,"San Diego-Carlsbad, CA",6,California,8108,"3,095,313","234,926","234,926",7.59,100
41740,"San Diego-Carlsbad, CA",6,California,8109,"3,095,313","240,206","240,206",7.76,100
41740,"San Diego-Carlsbad, CA",6,California,8110,"3,095,313","138,102","138,102",4.46,100
41740,"San Diego-Carlsbad, CA",6,California,8111,"3,095,313","163,130","163,130",5.27,100
41740,"San Diego-Carlsbad, CA",6,California,8112,"3,095,313","192,320","192,320",6.21,100
41740,"San Diego-Carlsbad, CA",6,California,8113,"3,095,313","207,874","207,874",6.72,100
41740,"San Diego-Carlsbad, CA",6,California,8114,"3,095,313","193,820","193,820",6.26,100
41740,"San Diego-Carlsbad, CA",6,California,8115,"3,095,313","238,057","238,057",7.69,100
41740,"San Diego-Carlsbad, CA",6,California,8116,"3,095,313","197,172","197,172",6.37,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,1201,"4,335,391","104,847","104,847",2.42,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,1202,"4,335,391","147,562","147,562",3.4,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2101,"4,335,391","130,739","130,739",3.02,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2102,"4,335,391","120,159","120,159",2.77,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2103,"4,335,391","107,812","107,812",2.49,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2104,"4,335,391","148,869","148,869",3.43,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2105,"4,335,391","142,158","142,158",3.28,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2106,"4,335,391","130,308","130,308",3.01,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2107,"4,335,391","110,096","110,096",2.54,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2108,"4,335,391","158,884","158,884",3.66,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2201,"4,335,391","136,936","136,936",3.16,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2202,"4,335,391","107,027","107,027",2.47,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2203,"4,335,391","129,066","129,066",2.98,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2204,"4,335,391","106,640","106,640",2.46,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2205,"4,335,391","105,336","105,336",2.43,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2206,"4,335,391","110,830","110,830",2.56,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2207,"4,335,391","109,400","109,400",2.52,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2301,"4,335,391","137,301","137,301",3.17,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2302,"4,335,391","117,408","117,408",2.71,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2303,"4,335,391","104,209","104,209",2.4,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2304,"4,335,391","118,650","118,650",2.74,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2305,"4,335,391","127,316","127,316",2.94,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2306,"4,335,391","113,567","113,567",2.62,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2401,"4,335,391","131,119","131,119",3.02,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2402,"4,335,391","158,091","158,091",3.65,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2403,"4,335,391","125,220","125,220",2.89,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2404,"4,335,391","125,064","125,064",2.88,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2405,"4,335,391","163,078","163,078",3.76,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2406,"4,335,391","134,761","134,761",3.11,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2407,"4,335,391","145,655","145,655",3.36,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2408,"4,335,391","135,402","135,402",3.12,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2409,"4,335,391","189,764","189,764",4.38,100
41860,"San Francisco-Oakland-Hayward, CA",6,California,2410,"4,335,391","202,117","202,117",4.66,100
41900,"San Germán, PR",72,Puerto Rico,2000,"137,462","137,464","137,462",100,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2701,"1,836,911","195,320","195,320",10.63,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2702,"1,836,911","144,475","144,475",7.87,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2703,"1,836,911","128,678","128,678",7.01,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2704,"1,836,911","128,989","128,989",7.02,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2705,"1,836,911","106,040","106,040",5.77,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2706,"1,836,911","114,473","114,473",6.23,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2707,"1,836,911","132,926","132,926",7.24,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2708,"1,836,911","130,316","130,316",7.09,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2709,"1,836,911","121,804","121,804",6.63,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2710,"1,836,911","157,311","157,311",8.56,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2711,"1,836,911","103,766","103,766",5.65,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2712,"1,836,911","105,312","105,312",5.73,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2713,"1,836,911","116,147","116,147",6.32,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,2714,"1,836,911","96,085","96,085",5.23,100
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,3002,"1,836,911","198,594","55,269",3.01,27.83
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,400,"2,350,126","114,219","114,219",4.86,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,500,"2,350,126","137,778","137,778",5.86,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,600,"2,350,126","118,204","118,204",5.03,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,700,"2,350,126","141,095","141,095",6,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,801,"2,350,126","110,797","110,797",4.71,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,802,"2,350,126","97,346","97,346",4.14,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,900,"2,350,126","97,787","97,787",4.16,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1001,"2,350,126","88,336","88,336",3.76,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1002,"2,350,126","110,674","110,674",4.71,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1003,"2,350,126","103,749","103,749",4.41,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1004,"2,350,126","91,597","91,597",3.9,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1100,"2,350,126","177,363","177,363",7.55,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1200,"2,350,126","131,979","131,979",5.62,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1300,"2,350,126","108,531","97,412",4.14,89.76
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1400,"2,350,126","137,260","137,260",5.84,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1500,"2,350,126","110,668","91,394",3.89,82.58
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1600,"2,350,126","136,533",12,0,0.01
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,1700,"2,350,126","100,086",1,0,0
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,2300,"2,350,126","122,305","72,510",3.09,59.29
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,2400,"2,350,126","167,486","167,486",7.13,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,2500,"2,350,126","142,925","142,925",6.08,100
41980,"San Juan-Carolina-Caguas, PR",72,Puerto Rico,2600,"2,350,126","120,202","120,202",5.11,100
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,3701,"269,637","129,190","129,190",47.91,100
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,3702,"269,637","140,447","140,447",52.09,100
42100,"Santa Cruz-Watsonville, CA",6,California,2801,"262,382","126,912","126,912",48.37,100
42100,"Santa Cruz-Watsonville, CA",6,California,2802,"262,382","135,470","135,470",51.63,100
42140,"Santa Fe, NM",35,New Mexico,400,"144,170","162,120","144,170",100,88.93
42200,"Santa Maria-Santa Barbara, CA",6,California,6601,"423,895","134,885",3,0,0
42200,"Santa Maria-Santa Barbara, CA",6,California,6701,"423,895","221,728","221,728",52.31,100
42200,"Santa Maria-Santa Barbara, CA",6,California,6702,"423,895","202,164","202,164",47.69,100
42220,"Santa Rosa, CA",6,California,1101,"483,878","179,083","179,083",37.01,100
42220,"Santa Rosa, CA",6,California,1102,"483,878","120,153","120,153",24.83,100
42220,"Santa Rosa, CA",6,California,1103,"483,878","184,642","184,642",38.16,100
42340,"Savannah, GA",13,Georgia,3400,"347,611","134,082","134,082",38.57,100
42340,"Savannah, GA",13,Georgia,3500,"347,611","131,046","131,046",37.7,100
42340,"Savannah, GA",13,Georgia,3600,"347,611","174,733","82,483",23.73,47.21
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,801,"563,631","110,441","110,441",19.59,100
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,802,"563,631","132,272","132,272",23.47,100
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,901,"563,631","105,156","105,156",18.66,100
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,902,"563,631","111,997","111,997",19.87,100
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,903,"563,631","171,060","103,765",18.41,60.66
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1001,"3,439,809","156,321","156,321",4.54,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1002,"3,439,809","163,854","163,854",4.76,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1003,"3,439,809","132,978","132,978",3.87,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1004,"3,439,809","124,896","124,896",3.63,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1005,"3,439,809","135,286","135,286",3.93,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1300,"3,439,809","198,697","198,697",5.78,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1401,"3,439,809","174,917","174,917",5.09,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1402,"3,439,809","196,909","196,909",5.72,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1403,"3,439,809","103,193","103,193",3,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1404,"3,439,809","121,553","121,553",3.53,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1702,"3,439,809","127,916",9,0,0.01
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1801,"3,439,809","137,644","137,644",4,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1802,"3,439,809","118,748","118,748",3.45,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1803,"3,439,809","116,891","116,891",3.4,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1804,"3,439,809","107,411","107,411",3.12,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1805,"3,439,809","127,864","127,864",3.72,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,1900,"3,439,809","119,415","119,415",3.47,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2001,"3,439,809","125,947","125,947",3.66,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2002,"3,439,809","146,024","146,024",4.25,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2003,"3,439,809","135,443","135,443",3.94,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2004,"3,439,809","136,625","136,625",3.97,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2005,"3,439,809","123,804","123,804",3.6,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2006,"3,439,809","129,717","129,717",3.77,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2007,"3,439,809","120,781","120,781",3.51,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2008,"3,439,809","136,190","136,190",3.96,100
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,2009,"3,439,809","148,692","148,692",4.32,100
42680,"Sebastian-Vero Beach, FL",12,Florida,3200,"138,028","178,024","138,028",100,77.53
42700,"Sebring, FL",12,Florida,3100,"98,786","213,403","98,786",100,46.29
43100,"Sheboygan, WI",55,Wisconsin,2500,"115,507","115,507","115,507",100,100
43300,"Sherman-Denison, TX",48,Texas,800,"120,877","159,312","120,877",100,75.87
43340,"Shreveport-Bossier City, LA",22,Louisiana,101,"439,811","132,196","132,196",30.06,100
43340,"Shreveport-Bossier City, LA",22,Louisiana,102,"439,811","123,898","123,898",28.17,100
43340,"Shreveport-Bossier City, LA",22,Louisiana,200,"439,811","157,061","157,061",35.71,100
43340,"Shreveport-Bossier City, LA",22,Louisiana,300,"439,811","177,829","26,656",6.06,14.99
43420,"Sierra Vista-Douglas, AZ",4,Arizona,900,"131,346","224,423","131,346",100,58.53
43580,"Sioux City, IA-NE-SD",19,Iowa,1000,"168,563","128,061","24,986",14.82,19.51
43580,"Sioux City, IA-NE-SD",19,Iowa,1100,"168,563","102,172","102,172",60.61,100
43580,"Sioux City, IA-NE-SD",31,Nebraska,200,"168,563","184,174","27,006",16.02,14.66
43580,"Sioux City, IA-NE-SD",46,South Dakota,600,"168,563","134,660","14,399",8.54,10.69
43620,"Sioux Falls, SD",46,South Dakota,400,"228,261","111,347","5,618",2.46,5.05
43620,"Sioux Falls, SD",46,South Dakota,600,"228,261","134,660","83,959",36.78,62.35
43620,"Sioux Falls, SD",46,South Dakota,700,"228,261","138,685","138,685",60.76,100
43780,"South Bend-Mishawaka, IN-MI",18,Indiana,500,"319,224","99,064","99,064",31.03,100
