STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
21,171,990400,21171990400,4057,1986,P,340589659,336525048,21,171,930400,21171930400,4087,2003,P,346664732,342591733,340571026,336506415,99.99,99.99,98.24,98.22,4057,100,99.27,1986,100,99.15
21,173,980100,21173980100,2975,1257,W,148435445,147491682,21,173,920100,21173920100,2975,1257,W,148435445,147491682,148435445,147491682,100,100,100,100,2975,100,100,1257,100,100
21,173,980200,21173980200,7257,3265,P,89754898,88435078,21,173,920200,21173920200,7257,3265,P,89732169,88412349,89732035,88412215,99.97,99.97,100,100,7257,100,100,3265,100,100
21,173,980200,21173980200,7257,3265,P,89754898,88435078,21,173,920500,21173920500,2877,1215,P,72078760,71510749,22863,22863,0.03,0.03,0.03,0.03,0,0,0,0,0,0
21,173,980300,21173980300,8553,3851,P,74562243,74196872,21,49,20300,21049020300,2503,1005,P,171772062,170083087,48790,47974,0.07,0.06,0.03,0.03,5,0.06,0.2,1,0.03,0.1
21,173,980300,21173980300,8553,3851,P,74562243,74196872,21,173,920200,21173920200,7257,3265,P,89732169,88412349,134,134,0,0,0,0,0,0,0,0,0,0
21,173,980300,21173980300,8553,3851,P,74562243,74196872,21,173,920301,21173920301,2781,1370,W,23552966,23464202,23552966,23464202,31.59,31.62,100,100,2781,32.51,100,1370,35.58,100
21,173,980300,21173980300,8553,3851,P,74562243,74196872,21,173,920302,21173920302,5767,2480,P,51017644,50737133,50960353,50684562,68.35,68.31,99.89,99.9,5767,67.43,100,2480,64.4,100
21,173,980400,21173980400,2879,1216,P,72230002,71660250,21,49,20300,21049020300,2503,1005,P,171772062,170083087,120863,119122,0.17,0.17,0.07,0.07,2,0.07,0.08,1,0.08,0.1
21,173,980400,21173980400,2879,1216,P,72230002,71660250,21,173,920400,21173920400,4842,2112,P,130220152,129558748,53242,53242,0.07,0.07,0.04,0.04,0,0,0,0,0,0
21,173,980400,21173980400,2879,1216,P,72230002,71660250,21,173,920500,21173920500,2877,1215,P,72078760,71510749,72055897,71487886,99.76,99.76,99.97,99.97,2877,99.93,100,1215,99.92,100
21,173,980500,21173980500,4842,2112,W,130166910,129505506,21,173,920400,21173920400,4842,2112,P,130220152,129558748,130166910,129505506,100,100,99.96,99.96,4842,100,100,2112,100,100
21,175,950100,21175950100,2579,1162,P,287242820,286030949,21,175,950100,21175950100,2579,1162,W,287227376,286015505,287227376,286015505,99.99,99.99,100,100,2579,100,100,1162,100,100
21,175,950100,21175950100,2579,1162,P,287242820,286030949,21,175,950200,21175950200,1967,1064,P,229661663,226187619,15444,15444,0.01,0.01,0.01,0.01,0,0,0,0,0,0
21,175,950200,21175950200,1967,1064,P,229652362,226178318,21,175,950200,21175950200,1967,1064,P,229661663,226187619,229646219,226172175,100,100,99.99,99.99,1967,100,100,1064,100,100
21,175,950200,21175950200,1967,1064,P,229652362,226178318,21,205,950400,21205950400,3920,1896,P,201841246,201249011,6143,6143,0,0,0,0,0,0,0,0,0,0
21,175,950300,21175950300,2165,1067,W,193858296,192728559,21,175,950300,21175950300,2165,1067,P,193882603,192752866,193858296,192728559,100,100,99.99,99.99,2165,100,100,1067,100,100
21,175,950400,21175950400,4966,1512,W,124036175,123064507,21,175,950400,21175950400,4966,1512,W,124036175,123064507,124036175,123064507,100,100,100,100,4966,100,100,1512,100,100
21,175,950500,21175950500,2246,1025,P,159222060,159117358,21,175,950300,21175950300,2165,1067,P,193882603,192752866,24307,24307,0.02,0.02,0.01,0.01,0,0,0,0,0,0
21,175,950500,21175950500,2246,1025,P,159222060,159117358,21,175,950500,21175950500,2246,1025,W,159197753,159093051,159197753,159093051,99.98,99.98,100,100,2246,100,100,1025,100,100
21,177,960100,21177960100,781,371,P,74228176,71310118,21,177,960100,21177960100,1262,579,P,118793183,113724552,70784289,67987683,95.36,95.34,59.59,59.78,737,94.37,58.4,347,93.53,59.93
21,177,960100,21177960100,781,371,P,74228176,71310118,21,177,960400,21177960400,5335,2236,P,236871248,231725561,3443887,3322435,4.64,4.66,1.45,1.43,44,5.63,0.82,24,6.47,1.07
21,177,960200,21177960200,7959,3204,P,144257529,137776642,21,177,960100,21177960100,1262,579,P,118793183,113724552,47967549,45695524,33.25,33.17,40.38,40.18,525,6.6,41.6,232,7.24,40.07
21,177,960200,21177960200,7959,3204,P,144257529,137776642,21,177,960200,21177960200,7434,2972,P,104014997,99608708,96289980,92081118,66.75,66.83,92.57,92.44,7434,93.4,100,2972,92.76,100
21,177,960300,21177960300,3634,1638,W,152955218,149108951,21,177,960300,21177960300,3634,1638,W,152955218,149108951,152955218,149108951,100,100,100,100,3634,100,100,1638,100,100
21,177,960400,21177960400,5291,2212,P,241141961,235921870,21,107,970700,21107970700,4654,2013,P,212502144,204043442,84,0,0,0,0,0,0,0,0,0,0,0
21,177,960400,21177960400,5291,2212,P,241141961,235921870,21,177,960200,21177960200,7434,2972,P,104014997,99608708,7725017,7527590,3.2,3.19,7.43,7.56,0,0,0,0,0,0
21,177,960400,21177960400,5291,2212,P,241141961,235921870,21,177,960400,21177960400,5335,2236,P,236871248,231725561,233416860,228394280,96.8,96.81,98.54,98.56,5291,100,99.18,2212,100,98.93
21,177,960500,21177960500,3365,1580,W,26586820,25958914,21,177,960500,21177960500,3365,1580,W,26586820,25958914,26586820,25958914,100,100,100,100,3365,100,100,1580,100,100
21,177,960600,21177960600,3192,1329,W,65840381,65024731,21,177,960600,21177960600,3192,1329,W,65840381,65024731,65840381,65024731,100,100,100,100,3192,100,100,1329,100,100
21,177,960700,21177960700,3649,1612,P,159027535,151957794,21,177,960100,21177960100,1262,579,P,118793183,113724552,41345,41345,0.03,0.03,0.03,0.04,0,0,0,0,0,0
21,177,960700,21177960700,3649,1612,P,159027535,151957794,21,177,960700,21177960700,3649,1612,W,158986190,151916449,158986190,151916449,99.97,99.97,100,100,3649,100,100,1612,100,100
21,177,960800,21177960800,2027,1031,P,174002488,171154752,21,31,930500,21031930500,1397,744,P,211254949,208592578,105,0,0,0,0,0,0,0,0,0,0,0
21,177,960800,21177960800,2027,1031,P,174002488,171154752,21,177,960800,21177960800,1987,1013,W,173401720,170579948,173401720,170579948,99.65,99.66,100,100,1987,98.03,100,1013,98.25,100
21,177,960800,21177960800,2027,1031,P,174002488,171154752,21,177,960900,21177960900,1641,740,P,204191373,202080867,597153,572442,0.34,0.33,0.29,0.28,40,1.97,2.44,18,1.75,2.43
21,177,960800,21177960800,2027,1031,P,174002488,171154752,21,219,950100,21219950100,3080,1394,P,351838525,349213290,3510,2362,0,0,0,0,0,0,0,0,0,0
21,177,960900,21177960900,1601,722,P,203596396,201510611,21,177,960900,21177960900,1641,740,P,204191373,202080867,203593590,201508425,100,100,99.71,99.72,1601,100,97.56,722,100,97.57
21,177,960900,21177960900,1601,722,P,203596396,201510611,21,219,950100,21219950100,3080,1394,P,351838525,349213290,2806,2186,0,0,0,0,0,0,0,0,0,0
21,179,990100,21179990100,3630,1574,P,195624141,192678596,21,179,930100,21179930100,3630,1574,P,195684323,192738966,195623953,192678596,100,100,99.97,99.97,3630,100,100,1574,100,100
21,179,990100,21179990100,3630,1574,P,195624141,192678596,21,215,80200,21215080200,5727,2434,P,247046480,235843332,188,0,0,0,0,0,0,0,0,0,0,0
21,179,990200,21179990200,7378,2871,P,199088002,196553413,21,29,21102,21029021102,3968,1545,P,113844284,112712753,77421,77421,0.04,0.04,0.07,0.07,0,0,0,0,0,0
21,179,990200,21179990200,7378,2871,P,199088002,196553413,21,179,930200,21179930200,7378,2871,W,199010566,196475992,199010566,196475992,99.96,99.96,100,100,7378,100,100,2871,100,100
21,179,990200,21179990200,7378,2871,P,199088002,196553413,21,215,80103,21215080103,1986,793,P,108046937,107439979,15,0,0,0,0,0,0,0,0,0,0,0
21,179,990300,21179990300,16472,6939,P,112450563,110973542,21,179,930301,21179930301,5112,2183,W,56366094,55464002,56366094,55464002,50.13,49.98,100,100,5112,31.03,100,2183,31.46,100
21,179,990300,21179990300,16472,6939,P,112450563,110973542,21,179,930302,21179930302,8057,3320,W,49553217,49058449,49553217,49058449,44.07,44.21,100,100,8057,48.91,100,3320,47.85,100
21,179,990300,21179990300,16472,6939,P,112450563,110973542,21,179,930303,21179930303,3303,1436,W,6531252,6451091,6531252,6451091,5.81,5.81,100,100,3303,20.05,100,1436,20.69,100
21,179,990400,21179990400,3191,1487,W,35635264,35056119,21,179,930400,21179930400,3191,1487,W,35635264,35056119,35635264,35056119,100,100,100,100,3191,100,100,1487,100,100
21,179,990500,21179990500,6349,2479,W,172541924,169998667,21,179,930500,21179930500,6349,2479,W,172541924,169998667,172541924,169998667,100,100,100,100,6349,100,100,2479,100,100
21,179,990600,21179990600,2872,1228,W,202065056,198521034,21,179,930600,21179930600,2872,1228,W,202065056,198521034,202065056,198521034,100,100,100,100,2872,100,100,1228,100,100
21,179,990700,21179990700,3545,1497,P,180965605,177587441,21,123,960200,21123960200,2504,1107,P,188341901,187748601,1272,0,0,0,0,0,0,0,0,0,0,0
21,179,990700,21179990700,3545,1497,P,180965605,177587441,21,179,930700,21179930700,3545,1497,W,180964333,177587441,180964333,177587441,100,100,100,100,3545,100,100,1497,100,100
21,181,960100,21181960100,2085,929,P,233540017,231836573,21,181,960100,21181960100,2085,929,P,233542400,231839681,233539292,231836573,100,100,100,100,2085,100,100,929,100,100
21,181,960100,21181960100,2085,929,P,233540017,231836573,21,181,960200,21181960200,5050,2332,P,276253720,273649911,725,0,0,0,0,0,0,0,0,0,0,0
21,181,960200,21181960200,5050,2332,P,276256103,273653019,21,181,960100,21181960100,2085,929,P,233542400,231839681,3108,3108,0,0,0,0,0,0,0,0,0,0
21,181,960200,21181960200,5050,2332,P,276256103,273653019,21,181,960200,21181960200,5050,2332,P,276253720,273649911,276252995,273649911,100,100,100,100,5050,100,100,2332,100,100
21,183,980100,21183980100,3277,1477,W,335531232,333571920,21,183,920100,21183920100,3277,1477,W,335531232,333571920,335531232,333571920,100,100,100,100,3277,100,100,1477,100,100
21,183,980200,21183980200,3735,1539,W,213969725,212343976,21,183,920200,21183920200,3735,1539,W,213969725,212343976,213969725,212343976,100,100,100,100,3735,100,100,1539,100,100
21,183,980300,21183980300,4204,1824,W,175632622,173673848,21,183,920300,21183920300,4204,1824,W,175632622,173673848,175632622,173673848,100,100,100,100,4204,100,100,1824,100,100
21,183,980400,21183980400,1870,831,W,206285514,205115051,21,183,920400,21183920400,1870,831,W,206285514,205115051,206285514,205115051,100,100,100,100,1870,100,100,831,100,100
21,183,980500,21183980500,7087,2982,W,247806141,244626663,21,183,920500,21183920500,7087,2982,P,248197457,245002166,247806141,244626663,100,100,99.84,99.85,7087,100,100,2982,100,100
21,183,980600,21183980600,2071,898,P,149131319,141035558,21,183,920500,21183920500,7087,2982,P,248197457,245002166,391316,375503,0.26,0.27,0.16,0.15,0,0,0,0,0,0
21,183,980600,21183980600,2071,898,P,149131319,141035558,21,183,920600,21183920600,2071,898,W,148740003,140660055,148740003,140660055,99.74,99.73,100,100,2071,100,100,898,100,100
21,183,980700,21183980700,1598,668,W,215864001,210665401,21,183,920700,21183920700,1598,668,W,215864001,210665401,215864001,210665401,100,100,100,100,1598,100,100,668,100,100
21,185,30100,21185030100,2299,974,W,112124163,104730048,21,185,30100,21185030100,2299,974,P,112373113,104730048,112124163,104730048,100,100,99.78,100,2299,100,100,974,100,100
21,185,30200,21185030200,5164,493,W,17339071,16909612,21,185,30200,21185030200,5164,493,W,17339071,16909612,17339071,16909612,100,100,100,100,5164,100,100,493,100,100
21,185,30300,21185030300,7649,3036,P,41093884,40627044,21,185,30301,21185030301,3159,1201,W,20325274,20127620,20325274,20127620,49.46,49.54,100,100,3159,41.3,100,1201,39.56,100
21,185,30300,21185030300,7649,3036,P,41093884,40627044,21,185,30302,21185030302,4490,1835,W,20768610,20499424,20768610,20499424,50.54,50.46,100,100,4490,58.7,100,1835,60.44,100
21,185,30400,21185030400,9057,3266,P,89980350,88753880,21,185,30401,21185030401,6416,2337,W,43721340,43211538,43721340,43211538,48.59,48.69,100,100,6416,70.84,100,2337,71.56,100
21,185,30400,21185030400,9057,3266,P,89980350,88753880,21,185,30402,21185030402,2641,929,W,46259010,45542342,46259010,45542342,51.41,51.31,100,100,2641,29.16,100,929,28.44,100
21,185,30501,21185030501,4092,1633,W,11360756,11061826,21,185,30501,21185030501,4092,1633,W,11360756,11061826,11360756,11061826,100,100,100,100,4092,100,100,1633,100,100
21,185,30502,21185030502,4650,1598,W,28302190,27674245,21,185,30502,21185030502,4650,1598,W,28302190,27674245,28302190,27674245,100,100,100,100,4650,100,100,1598,100,100
21,185,30601,21185030601,5921,2195,P,15625256,15538535,21,185,30601,21185030601,5921,2195,W,15552769,15466048,15552769,15466048,99.54,99.53,100,100,5921,100,100,2195,100,100
21,185,30601,21185030601,5921,2195,P,15625256,15538535,21,185,30702,21185030702,5686,1837,P,78897423,78005934,72487,72487,0.46,0.47,0.09,0.09,0,0,0,0,0,0
21,185,30602,21185030602,5006,1855,W,22331631,22050692,21,185,30602,21185030602,5006,1855,W,22331631,22050692,22331631,22050692,100,100,100,100,5006,100,100,1855,100,100
21,185,30700,21185030700,8067,2713,P,123488950,119281594,21,185,30100,21185030100,2299,974,P,112373113,104730048,248950,0,0.2,0,0.22,0,0,0,0,0,0,0
21,185,30700,21185030700,8067,2713,P,123488950,119281594,21,185,30701,21185030701,2280,823,W,31340571,30843301,31340571,30843301,25.38,25.86,100,100,2280,28.26,100,823,30.34,100
21,185,30700,21185030700,8067,2713,P,123488950,119281594,21,185,30702,21185030702,5686,1837,P,78897423,78005934,78824936,77933447,63.83,65.34,99.91,99.91,5686,70.48,100,1837,67.71,100
21,185,30700,21185030700,8067,2713,P,123488950,119281594,21,185,30802,21185030802,4611,1638,P,42572945,34834490,13070237,10504846,10.58,8.81,30.7,30.16,101,1.25,2.19,53,1.95,3.24
21,185,30801,21185030801,3901,1340,W,17618494,13936373,21,185,30801,21185030801,3901,1340,W,17618494,13936373,17618494,13936373,100,100,100,100,3901,100,100,1340,100,100
21,185,30802,21185030802,4510,1585,W,29502708,24329644,21,185,30802,21185030802,4611,1638,P,42572945,34834490,29502708,24329644,100,100,69.3,69.84,4510,100,97.81,1585,100,96.76
21,187,970100,21187970100,3041,1418,W,271770742,269603873,21,187,970100,21187970100,3041,1418,P,271785113,269607456,271770742,269603873,100,100,99.99,100,3041,100,100,1418,100,100
21,187,970200,21187970200,4969,2859,W,318999901,314701658,21,187,970200,21187970200,4969,2859,W,318999901,314701658,318999901,314701658,100,100,100,100,4969,100,100,2859,100,100
21,187,970300,21187970300,2831,1357,P,326742536,325074947,21,73,70800,21073070800,4725,2011,P,181490693,177382110,32307,32307,0.01,0.01,0.02,0.02,0,0,0,0,0,0
21,187,970300,21187970300,2831,1357,P,326742536,325074947,21,187,970300,21187970300,2831,1357,W,326710229,325042640,326710229,325042640,99.99,99.99,100,100,2831,100,100,1357,100,100
21,189,990100,21189990100,2931,1317,P,130617163,129865558,21,189,930100,21189930100,2612,1207,W,118329705,117631707,118329705,117631707,90.59,90.58,100,100,2612,89.12,100,1207,91.65,100
21,189,990100,21189990100,2931,1317,P,130617163,129865558,21,189,930200,21189930200,2143,1121,P,395239242,393650821,12287458,12233851,9.41,9.42,3.11,3.11,319,10.88,14.89,110,8.35,9.81
21,189,990200,21189990200,1824,1011,W,382951784,381416970,21,189,930200,21189930200,2143,1121,P,395239242,393650821,382951784,381416970,100,100,96.89,96.89,1824,100,85.11,1011,100,90.19
21,191,990100,21191990100,7011,2817,W,296985751,291506560,21,191,930100,21191930100,7011,2817,P,296993368,291513783,296985751,291506560,100,100,100,100,7011,100,100,2817,100,100
21,191,990200,21191990200,2793,1184,W,196969894,194637952,21,191,930200,21191930200,2793,1184,W,196969894,194637952,196969894,194637952,100,100,100,100,2793,100,100,1184,100,100
21,191,990300,21191990300,5073,2338,W,236200782,231681682,21,191,930300,21191930300,5073,2338,W,236200782,231681682,236200782,231681682,100,100,100,100,5073,100,100,2338,100,100
21,193,970100,21193970100,994,449,W,108171406,105403633,21,193,971000,21193971000,4413,1885,P,233950691,230350302,108171406,105403633,100,100,46.24,45.76,994,100,22.52,449,100,23.82
21,193,970200,21193970200,3416,1438,P,125841162,125008546,21,193,970300,21193970300,2460,1088,P,118427797,117335793,421,421,0,0,0,0,0,0,0,0,0,0
21,193,970200,21193970200,3416,1438,P,125841162,125008546,21,193,970400,21193970400,4239,1787,P,62876462,62580804,109748,109748,0.09,0.09,0.17,0.18,19,0.56,0.45,11,0.76,0.62
21,193,970200,21193970200,3416,1438,P,125841162,125008546,21,193,971000,21193971000,4413,1885,P,233950691,230350302,125730993,124898377,99.91,99.91,53.74,54.22,3397,99.44,76.98,1427,99.24,75.7
21,193,970300,21193970300,2482,1097,P,118364231,117277227,21,193,970300,21193970300,2460,1088,P,118427797,117335793,118361239,117274235,100,100,99.94,99.95,2460,99.11,100,1088,99.18,100
21,193,970300,21193970300,2482,1097,P,118364231,117277227,21,193,971000,21193971000,4413,1885,P,233950691,230350302,2992,2992,0,0,0,0,22,0.89,0.5,9,0.82,0.48
21,193,970400,21193970400,4220,1776,P,62796236,62496194,21,193,970300,21193970300,2460,1088,P,118427797,117335793,66137,61137,0.11,0.1,0.06,0.05,0,0,0,0,0,0
21,193,970400,21193970400,4220,1776,P,62796236,62496194,21,193,970400,21193970400,4239,1787,P,62876462,62580804,62730099,62435057,99.89,99.9,99.77,99.77,4220,100,99.55,1776,100,99.38
21,193,970500,21193970500,5881,2545,P,118954150,118304850,21,193,970400,21193970400,4239,1787,P,62876462,62580804,36615,35999,0.03,0.03,0.06,0.06,0,0,0,0,0,0
21,193,970500,21193970500,5881,2545,P,118954150,118304850,21,193,970500,21193970500,5881,2545,P,118883363,118231890,118872235,118223551,99.93,99.93,99.99,99.99,5881,100,100,2545,100,100
21,193,970500,21193970500,5881,2545,P,118954150,118304850,21,193,971000,21193971000,4413,1885,P,233950691,230350302,45300,45300,0.04,0.04,0.02,0.02,0,0,0,0,0,0
21,193,970600,21193970600,5185,2500,P,36322778,35896425,21,193,970600,21193970600,5172,2491,W,36191639,35781748,36191639,35781748,99.64,99.68,100,100,5172,99.75,100,2491,99.64,100
21,193,970600,21193970600,5185,2500,P,36322778,35896425,21,193,970800,21193970800,3027,1391,P,128548011,127771281,131139,114677,0.36,0.32,0.1,0.09,13,0.25,0.43,9,0.36,0.65
21,193,970700,21193970700,1909,825,W,47401038,47164205,21,193,970700,21193970700,1909,825,W,47401038,47164205,47401038,47164205,100,100,100,100,1909,100,100,825,100,100
21,193,970800,21193970800,3014,1382,P,128428000,127664943,21,193,970500,21193970500,5881,2545,P,118883363,118231890,11128,8339,0.01,0.01,0.01,0.01,0,0,0,0,0,0
21,193,970800,21193970800,3014,1382,P,128428000,127664943,21,193,970800,21193970800,3027,1391,P,128548011,127771281,128416872,127656604,99.99,99.99,99.9,99.91,3014,100,99.57,1382,100,99.35
21,193,970900,21193970900,1611,779,W,141074919,140524512,21,193,970900,21193970900,1611,779,W,141074919,140524512,141074919,140524512,100,100,100,100,1611,100,100,779,100,100
21,195,990100,21195990100,3164,1509,W,219463989,219461317,21,195,930100,21195930100,3164,1509,P,219829105,219826433,219463989,219461317,100,100,99.83,99.83,3164,100,100,1509,100,100
21,195,990200,21195990200,6222,2814,P,129252951,129247606,21,195,930100,21195930100,3164,1509,P,219829105,219826433,8668,8668,0.01,0.01,0,0,0,0,0,0,0,0
21,195,990200,21195990200,6222,2814,P,129252951,129247606,21,195,930200,21195930200,6222,2814,P,129260711,129255366,129244283,129238938,99.99,99.99,99.99,99.99,6222,100,100,2814,100,100
21,195,990300,21195990300,3296,1498,W,3176959,3176959,21,195,930300,21195930300,3296,1498,W,3176959,3176959,3176959,3176959,100,100,100,100,3296,100,100,1498,100,100
21,195,990400,21195990400,3169,1539,P,48601282,48601282,21,195,930100,21195930100,3164,1509,P,219829105,219826433,10992,10992,0.02,0.02,0.01,0.01,0,0,0,0,0,0
21,195,990400,21195990400,3169,1539,P,48601282,48601282,21,195,930400,21195930400,3169,1539,W,48588477,48588477,48588477,48588477,99.97,99.97,100,100,3169,100,100,1539,100,100
21,195,990400,21195990400,3169,1539,P,48601282,48601282,21,195,931200,21195931200,4242,1911,P,157678538,157678538,1813,1813,0,0,0,0,0,0,0,0,0,0
21,195,990500,21195990500,2848,1295,P,56865303,56865303,21,71,920400,21071920400,4877,2272,P,134732546,134653800,290,290,0,0,0,0,0,0,0,0,0,0
21,195,990500,21195990500,2848,1295,P,56865303,56865303,21,195,930200,21195930200,6222,2814,P,129260711,129255366,16428,16428,0.03,0.03,0.01,0.01,0,0,0,0,0,0
21,195,990500,21195990500,2848,1295,P,56865303,56865303,21,195,930500,21195930500,2848,1295,W,56848585,56848585,56848585,56848585,99.97,99.97,100,100,2848,100,100,1295,100,100
21,195,990600,21195990600,3608,1739,P,89702840,89702840,21,195,930600,21195930600,3608,1739,P,89698241,89698241,89697724,89697724,99.99,99.99,100,100,3608,100,100,1739,100,100
21,195,990600,21195990600,3608,1739,P,89702840,89702840,21,195,930800,21195930800,3163,1491,P,91890363,91890363,5116,5116,0.01,0.01,0.01,0.01,0,0,0,0,0,0
21,195,990700,21195990700,2520,1209,W,95551872,95551872,21,195,930700,21195930700,2520,1209,W,95551872,95551872,95551872,95551872,100,100,100,100,2520,100,100,1209,100,100
21,195,990800,21195990800,3163,1491,P,91776757,91776757,21,195,930600,21195930600,3608,1739,P,89698241,89698241,517,517,0,0,0,0,0,0,0,0,0,0
21,195,990800,21195990800,3163,1491,P,91776757,91776757,21,195,930800,21195930800,3163,1491,P,91890363,91890363,91776240,91776240,100,100,99.88,99.88,3163,100,100,1491,100,100
21,195,990900,21195990900,2172,993,P,74001667,73977535,21,195,930800,21195930800,3163,1491,P,91890363,91890363,106191,106191,0.14,0.14,0.12,0.12,0,0,0,0,0,0
21,195,990900,21195990900,2172,993,P,74001667,73977535,21,195,930900,21195930900,2172,993,W,70381181,70357049,70381181,70357049,95.11,95.11,100,100,2172,100,100,993,100,100
21,195,990900,21195990900,2172,993,P,74001667,73977535,21,195,931000,21195931000,2409,1101,P,70328102,70328102,3514295,3514295,4.75,4.75,5,5,0,0,0,0,0,0
21,195,991000,21195991000,2409,1101,W,66813807,66813807,21,195,931000,21195931000,2409,1101,P,70328102,70328102,66813807,66813807,100,100,95,95,2409,100,100,1101,100,100
21,195,991100,21195991100,4911,2258,P,124522284,122719553,21,195,931100,21195931100,4830,2222,P,120900498,119097767,120900310,119097579,97.09,97.05,100,100,4830,98.35,100,2222,98.41,100
21,195,991100,21195991100,4911,2258,P,124522284,122719553,21,195,931200,21195931200,4242,1911,P,157678538,157678538,3435696,3435696,2.76,2.8,2.18,2.18,76,1.55,1.79,33,1.46,1.73
21,195,991100,21195991100,4911,2258,P,124522284,122719553,21,195,931800,21195931800,3513,1708,P,224168523,221261014,145366,145366,0.12,0.12,0.06,0.07,4,0.08,0.11,2,0.09,0.12
21,195,991100,21195991100,4911,2258,P,124522284,122719553,21,195,931900,21195931900,3185,1566,P,120299156,120286623,40912,40912,0.03,0.03,0.03,0.03,1,0.02,0.03,1,0.04,0.06
21,195,991200,21195991200,4166,1878,P,154241516,154241516,21,195,930100,21195930100,3164,1509,P,219829105,219826433,487,487,0,0,0,0,0,0,0,0,0,0
21,195,991200,21195991200,4166,1878,P,154241516,154241516,21,195,931200,21195931200,4242,1911,P,157678538,157678538,154241029,154241029,100,100,97.82,97.82,4166,100,98.21,1878,100,98.27
21,195,991300,21195991300,2895,1262,P,135163112,135161425,21,195,930100,21195930100,3164,1509,P,219829105,219826433,344969,344969,0.26,0.26,0.16,0.16,0,0,0,0,0,0
21,195,991300,21195991300,2895,1262,P,135163112,135161425,21,195,931300,21195931300,2878,1255,P,134610573,134608886,134502843,134501156,99.51,99.51,99.92,99.92,2876,99.34,99.93,1254,99.37,99.92
21,195,991300,21195991300,2895,1262,P,135163112,135161425,21,195,931400,21195931400,2951,1401,P,48633482,48633482,314178,314178,0.23,0.23,0.65,0.65,18,0.62,0.61,7,0.55,0.5
21,195,991300,21195991300,2895,1262,P,135163112,135161425,21,195,931500,21195931500,4385,1998,P,97098428,97098428,1122,1122,0,0,0,0,1,0.03,0.02,1,0.08,0.05
21,195,991400,21195991400,2956,1404,P,48376810,48376810,21,195,931400,21195931400,2951,1401,P,48633482,48633482,48239865,48239865,99.72,99.72,99.19,99.19,2932,99.19,99.36,1393,99.22,99.43
21,195,991400,21195991400,2956,1404,P,48376810,48376810,21,195,931500,21195931500,4385,1998,P,97098428,97098428,136945,136945,0.28,0.28,0.14,0.14,24,0.81,0.55,11,0.78,0.55
21,195,991500,21195991500,4363,1988,P,97147530,97147530,21,195,931300,21195931300,2878,1255,P,134610573,134608886,107730,107730,0.11,0.11,0.08,0.08,2,0.05,0.07,1,0.05,0.08
21,195,991500,21195991500,4363,1988,P,97147530,97147530,21,195,931400,21195931400,2951,1401,P,48633482,48633482,79439,79439,0.08,0.08,0.16,0.16,1,0.02,0.03,1,0.05,0.07
21,195,991500,21195991500,4363,1988,P,97147530,97147530,21,195,931500,21195931500,4385,1998,P,97098428,97098428,96960361,96960361,99.81,99.81,99.86,99.86,4360,99.93,99.43,1986,99.9,99.4
21,195,991600,21195991600,1786,793,P,69252674,69252674,21,195,931600,21195931600,1747,779,P,68228353,68228353,68222304,68222304,98.51,98.51,99.99,99.99,1747,97.82,100,779,98.23,100
21,195,991600,21195991600,1786,793,P,69252674,69252674,21,195,931700,21195931700,4722,2276,P,195473312,195473051,1030370,1030370,1.49,1.49,0.53,0.53,39,2.18,0.83,14,1.77,0.62
21,195,991700,21195991700,4683,2262,P,194448991,194448730,21,195,931600,21195931600,1747,779,P,68228353,68228353,6049,6049,0,0,0.01,0.01,0,0,0,0,0,0
21,195,991700,21195991700,4683,2262,P,194448991,194448730,21,195,931700,21195931700,4722,2276,P,195473312,195473051,194442942,194442681,100,100,99.47,99.47,4683,100,99.17,2262,100,99.38
21,195,991800,21195991800,3509,1706,W,224023157,221115648,21,195,931800,21195931800,3513,1708,P,224168523,221261014,224023157,221115648,100,100,99.94,99.93,3509,100,99.89,1706,100,99.88
21,195,991900,21195991900,3184,1565,P,120258362,120245829,21,195,931100,21195931100,4830,2222,P,120900498,119097767,188,188,0,0,0,0,0,0,0,0,0,0
21,195,991900,21195991900,3184,1565,P,120258362,120245829,21,195,931900,21195931900,3185,1566,P,120299156,120286623,120258174,120245641,100,100,99.97,99.97,3184,100,99.97,1565,100,99.94
21,197,970100,21197970100,6453,2933,W,293114152,291796978,21,197,970100,21197970100,6453,2933,W,293114152,291796978,293114152,291796978,100,100,100,100,6453,100,100,2933,100,100
21,197,970200,21197970200,6160,2665,W,173398978,171757669,21,197,970200,21197970200,6160,2665,W,173398978,171757669,173398978,171757669,100,100,100,100,6160,100,100,2665,100,100
21,199,990100,21199990100,6111,2788,W,267907733,266507909,21,199,930100,21199930100,6111,2788,W,267907733,266507909,267907733,266507909,100,100,100,100,6111,100,100,2788,100,100
21,199,990200,21199990200,5534,2381,W,144695172,144110032,21,199,930200,21199930200,5534,2381,W,144695172,144110032,144695172,144110032,100,100,100,100,5534,100,100,2381,100,100
21,199,990300,21199990300,5085,2630,P,338804919,326141033,21,199,930300,21199930300,5085,2630,W,338770006,326122792,338770006,326122792,99.99,99.99,100,100,5085,100,100,2630,100,100
